"","model-shift","table","test_cat","test_name","slope","p-val","slope-no-extreme","p-val-no-extreme"
"860","model 17 vs 13","adni","_language","MOCA_LANGUAGE.bl","0.00616299202666018","0.86403308861902","0.0209969505753613","0.662472778178572"
"861","model 17 vs 13","adni","_language","COMBINED PVALUES","4","0.387165037059484","4","0.219231434866648"
"862","model 17 vs 13","adni","_orientation","MMSE_ORIENTATION.bl","-0.0137816015243296","0.0946878087641087","-0.0179075243801438","0.101760481533136"
"863","model 17 vs 13","adni","_orientation","ADAS_ORIENTATION.bl","-0.0039754912955974","0.611593311587262","-0.0111668014505769","0.28533751776113"
"864","model 17 vs 13","adni","_orientation","MOCA_ORIENTATION.bl","0.00484219110508711","0.438388891642537","0.00742330024868581","0.373351983412659"
"865","model 17 vs 13","adni","_orientation","CDORIENT.bl","-0.00525023058603561","0.0284979114448403","-0.00795645819994907","0.0129615311806562"
"866","model 17 vs 13","adni","_orientation","COMBINED PVALUES","4","0.0613334013290973","4","0.0140998763384824"
"867","model 17 vs 13","adni","_visuospatial","EcogSPVisspat.bl","-0.0100936366646821","0.0248711124887103","-0.0121750228057649","0.0445565810847636"
"868","model 17 vs 13","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00603375520907049","0.166124938421733","-0.00587513710943413","0.31691468655345"
"869","model 17 vs 13","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.023543714482502","0.00235064745911085","0.0292287309277601","0.00490317726501158"
"870","model 17 vs 13","adni","_visuospatial","COMBINED PVALUES","3","0.000442536184556463","3","0.0030014518844478"
"871","model 17 vs 13","adni","_execfunc","EcogSPEF.bl","-0.00689986921499236","0.164797207472411","-0.0112255794863923","0.0949359083447224"
"872","model 17 vs 13","adni","_execfunc","MMSE_ATTCALC.bl","-0.00628735763283267","0.363674449364737","-0.0114132332742842","0.222220065493243"
"873","model 17 vs 13","adni","_execfunc","MOCA_EF.bl","0.0219960167010825","0.216205880010773","0.047785452412255","0.0469430646978922"
"874","model 17 vs 13","adni","_execfunc","CDJUDGE.bl","-0.00425613470124307","0.0690989835916232","-0.00726511260126016","0.0201946197863044"
"875","model 17 vs 13","adni","_execfunc","COMBINED PVALUES","4","0.0362794035611975","4","0.00186383095234135"
"876","model 17 vs 13","epad","","mmse_total.bl","0.0277769779541641","0.000897612714813217","0.0293946903096186","0.00662538040295852"
"877","model 17 vs 13","epad","","cdr_sum_of_box.bl","-0.0055606208976142","0.099634157538102","-0.00787760926541181","0.0722614166676889"
"878","model 17 vs 13","epad","","rbans_total_scale.bl","0.184640574062901","0.00785948677630844","0.226181438819483","0.0113566283881228"
"879","model 17 vs 13","epad","","flanker_score.bl","0.00918499332744996","0.0551051536953715","0.00724085235005765","0.236641034973634"
"880","model 17 vs 13","epad","","dotcount_total.bl","0.0966455802644639","0.000299215699618444","0.0796436472233526","0.0219272724020824"
"881","model 17 vs 13","epad","","fav_delay_total_correct.bl","0.0452719253467307","0.221198291195929","0.0688142821872491","0.147776182820723"
"882","model 17 vs 13","epad","","fav_learn_r2_correct.bl","0.0186451509219638","0.179540367972409","0.0292451431040899","0.100892356931723"
"883","model 17 vs 13","epad","","fav_learn_r1_correct.bl","0.00432282866910035","0.709007915910397","0.00272344267999741","0.854529618887641"
"884","model 17 vs 13","epad","","fav_rec_total_correct.bl","0.0149933278589771","0.10042387016779","0.0204445610660345","0.0856973021334753"
"885","model 17 vs 13","epad","","gds_total.bl","0.0117296754902769","0.601471612083113","0.0177048686857975","0.540328703853261"
"886","model 17 vs 13","epad","","ptau_result.bl","0.0260262496222468","0.595646344782787","0.00225988026843258","0.970541229760885"
"887","model 17 vs 13","epad","","ttau_result.bl","0.287341906645377","0.52902325594002","0.241083231484586","0.675700724115383"
"888","model 17 vs 13","epad","","abeta_1_42_result.bl","0.212299384232148","0.921775206151713","2.45423142392252","0.384120068635093"
"889","model 17 vs 13","epad","","st_trial_total.bl","0.03198672265828","0.121824156549107","0.0327817750709022","0.217767281215899"
"890","model 17 vs 13","epad","","fms_med_total.bl","0.00470197399297373","0.781993296447704","0.00733109872034078","0.737850729318179"
"891","model 17 vs 13","epad","","COMBINED PVALUES","13","0.00116851860118578","13","0.0106936248119555"
"892","model 17 vs 13","epad","_memory","rbans_delayed_memory_index.bl","0.17206587270535","0.0271398148167049","0.209541031009061","0.0380133617018054"
"893","model 17 vs 13","epad","_memory","rbans_immediate_memory_index.bl","0.183378775891376","0.00995652970115667","0.257873646183514","0.00517261076819398"
"894","model 17 vs 13","epad","_memory","mmse_recall_total.bl","0.00703359051132585","0.0501286314510928","0.00557498059247047","0.232374285982814"
"895","model 17 vs 13","epad","_memory","cdr_memory.bl","-0.000665345175036325","0.578750277031028","-0.0019652511019479","0.20392163235391"
"896","model 17 vs 13","epad","_memory","COMBINED PVALUES","4","0.00219460013321414","4","0.00159650549879447"
"897","model 17 vs 13","epad","_language","rbans_language_index.bl","0.0721456429058019","0.163169582745859","0.1424192244122","0.0320660213189356"
"898","model 17 vs 13","epad","_language","mmse_naming_total.bl","-0.000305066516526729","0.386521703050617","-0.000553581821974524","0.236227389926427"
"899","model 17 vs 13","epad","_language","COMBINED PVALUES","2","0.184602792289255","2","0.0346017654606088"
"900","model 17 vs 13","epad","_orientation","mmse_orientation_total.bl","0.00185613467785843","0.540031877438882","0.00585170151907112","0.135985968773052"
"901","model 17 vs 13","epad","_orientation","cdr_orientation.bl","-0.0012440801351962","0.110310324769804","-0.00147436158337113","0.141420577228854"
"902","model 17 vs 13","epad","_orientation","COMBINED PVALUES","2","0.213293254988982","2","0.0622466937565389"
"903","model 17 vs 13","epad","_visuospatial","flanker_score.bl","0.00918499332744996","0.0551051536953715","0.00724085235005765","0.236641034973634"
"904","model 17 vs 13","epad","_visuospatial","fms_med_total.bl","0.00470197399297373","0.781993296447704","0.00733109872034078","0.737850729318179"
"905","model 17 vs 13","epad","_visuospatial","st_trial_total.bl","0.03198672265828","0.121824156549107","0.0327817750709022","0.217767281215899"
"906","model 17 vs 13","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.0865035615644322","0.269548992975852","0.0659646799821346","0.514480505297939"
"907","model 17 vs 13","epad","_visuospatial","COMBINED PVALUES","4","0.0969376854312915","4","0.340194176878555"
"908","model 17 vs 13","epad","_execfunc","mmse_calc_total.bl","0.0143905832669137","0.000688687957470041","0.0150448262796849","0.00657962142191251"
"909","model 17 vs 13","epad","_execfunc","cdr_judgement.bl","-0.00244502540136247","0.0173749602213217","-0.00319397569557686","0.0169125338196086"
"910","model 17 vs 13","epad","_execfunc","COMBINED PVALUES","2","8.66122342647819e-05","2","0.000569343436907493"
"911","model 17 vs 14","adni","","MMSE.bl","0.0473347963283083","0.00414952069021219","0.0476906817854015","0.0259835945816356"
"912","model 17 vs 14","adni","","CDRSB.bl","-0.0260423448124526","0.012980298594039","-0.0220872019579008","0.10628198305876"
"913","model 17 vs 14","adni","","EcogSPTotal.bl","-0.00968485129177813","0.0408786746130844","-0.00738765968363669","0.233607518563572"
"914","model 17 vs 14","adni","","ADAS13.bl","-0.183301391431465","0.00187902615338664","-0.223709421776819","0.00366830983548695"
"915","model 17 vs 14","adni","","MOCA.bl","0.0576954351236851","0.0393813985747931","0.0888174501978295","0.0152637410365462"
"916","model 17 vs 14","adni","","GDTOTAL.bl","0.0125079637927742","0.218008872968795","0.0130890459588116","0.324778658816792"
"917","model 17 vs 14","adni","","PTAU.bl","-0.203177855493787","0.0456911146387962","-0.233362456901838","0.080031767303816"
"918","model 17 vs 14","adni","","TAU.bl","-1.8434770624437","0.0490390032470391","-2.20755350273925","0.072581848723013"
"919","model 17 vs 14","adni","","ABETA.bl","5.7258605211685","0.0905843458907278","6.47669771378513","0.143199782953813"
"920","model 17 vs 14","adni","","COMBINED PVALUES","8","7.40222630560641e-08","8","1.80923310779344e-05"
"921","model 17 vs 14","adni","_memory","EcogSPMem.bl","-0.0117333534108497","0.0439421838233698","-0.0117520423894396","0.124840602227264"
"922","model 17 vs 14","adni","_memory","MMSE_RECALL.bl","-0.0175094101452764","0.0103010993026555","-0.0224802017224824","0.0120521173456317"
"923","model 17 vs 14","adni","_memory","ADAS_MEMORY.bl","-0.140177393672911","0.000640002975451222","-0.161261326916077","0.00275406985209264"
"924","model 17 vs 14","adni","_memory","MOCA_MEMORY.bl","0.0474869504483216","0.123020972442602","0.101168290466249","0.0109982425084936"
"925","model 17 vs 14","adni","_memory","CDMEMORY.bl","-0.00466670533094324","0.0569717946747022","-0.00498554174563092","0.122689198750568"
"926","model 17 vs 14","adni","_memory","COMBINED PVALUES","5","4.01203538199092e-06","5","8.21370269500554e-06"
"927","model 17 vs 14","adni","_language","EcogSPLang.bl","-0.00772157551864622","0.121591234807876","-0.00362268960662759","0.579344929165589"
"928","model 17 vs 14","adni","_language","MMSE_LANGUAGE.bl","-0.00651915260383841","0.142857010386607","-0.00535136640710354","0.358323916045471"
"929","model 17 vs 14","adni","_language","ADAS_LANGUAGE.bl","-0.0100005203110836","0.243285335552458","-0.019978888236576","0.0807864968139397"
"930","model 17 vs 14","adni","_language","MOCA_LANGUAGE.bl","0.00990128631986754","0.786977442184764","0.0360265850857876","0.452249499888075"
"931","model 17 vs 14","adni","_language","COMBINED PVALUES","4","0.142936677107952","4","0.200103203798372"
"932","model 17 vs 14","adni","_orientation","MMSE_ORIENTATION.bl","-0.0145776417530736","0.0821427627201571","-0.0110743742243751","0.314123723462943"
"933","model 17 vs 14","adni","_orientation","ADAS_ORIENTATION.bl","-0.00788916984244965","0.320152525253931","-0.00733243591292182","0.480742229537052"
"934","model 17 vs 14","adni","_orientation","MOCA_ORIENTATION.bl","0.00574534725846277","0.366344327045008","0.00162423244367608","0.846177006642981"
"935","model 17 vs 14","adni","_orientation","CDORIENT.bl","-0.0061851343493066","0.0112934086369271","-0.0061209245380135","0.0564333815600583"
"936","model 17 vs 14","adni","_orientation","COMBINED PVALUES","4","0.0125458277102035","4","0.291545554408325"
"937","model 17 vs 14","adni","_visuospatial","EcogSPVisspat.bl","-0.0127614369136298","0.00531575110898305","-0.00972453339556682","0.104467735865993"
"938","model 17 vs 14","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00778946780605608","0.0791170964194892","-0.00661530313332474","0.260463017847605"
"939","model 17 vs 14","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0241861553450659","0.00214535046831834","0.0261690180592519","0.0119393085481943"
"940","model 17 vs 14","adni","_visuospatial","COMBINED PVALUES","3","4.10065801221528e-05","3","0.00819015204932209"
"941","model 17 vs 14","adni","_execfunc","EcogSPEF.bl","-0.00993498868129304","0.0485959779663546","-0.00764377579375197","0.254853565910367"
"942","model 17 vs 14","adni","_execfunc","MMSE_ATTCALC.bl","-0.00838974139482336","0.233776391189537","-0.00742614856853578","0.418792075342741"
"943","model 17 vs 14","adni","_execfunc","MOCA_EF.bl","0.0241290458329109","0.182672292705766","0.0287601244268782","0.230558893114657"
"944","model 17 vs 14","adni","_execfunc","CDJUDGE.bl","-0.00486571756857314","0.0410994272803624","-0.00517726071062658","0.0971394936267093"
"945","model 17 vs 14","adni","_execfunc","COMBINED PVALUES","4","0.0059652675244762","4","0.0735773618570194"
"946","model 17 vs 14","epad","","mmse_total.bl","0.0232341895407049","0.00520649730640676","0.0163601033062482","0.122045098482898"
"947","model 17 vs 14","epad","","cdr_sum_of_box.bl","-0.00316663656051093","0.345086249273163","-0.00423061136051639","0.318640620482869"
"948","model 17 vs 14","epad","","rbans_total_scale.bl","0.109558807784419","0.112543402568593","0.132471510497828","0.129902105302967"
"949","model 17 vs 14","epad","","flanker_score.bl","0.00790026102703496","0.0969706541745548","0.00659172606873785","0.269566246051177"
"950","model 17 vs 14","epad","","dotcount_total.bl","0.0788847984271154","0.0028992737126867","0.069236704876544","0.0434873191814019"
"951","model 17 vs 14","epad","","fav_delay_total_correct.bl","0.0313662634564837","0.390159802347565","0.047102281542338","0.30638286088719"
"952","model 17 vs 14","epad","","fav_learn_r2_correct.bl","0.0125306027115794","0.360463686012127","0.0194178737272623","0.261768796094071"
"953","model 17 vs 14","epad","","fav_learn_r1_correct.bl","0.00225501146904661","0.843527807528901","0.00504999916219176","0.726482494997451"
"954","model 17 vs 14","epad","","fav_rec_total_correct.bl","0.00771114307882507","0.394000081919166","0.00652594413355358","0.567205235506795"
"955","model 17 vs 14","epad","","gds_total.bl","0.00936481851915764","0.675222154800304","0.014006427831412","0.622033372007463"
"956","model 17 vs 14","epad","","ptau_result.bl","0.0595048236030988","0.222452606291509","0.0339608983801386","0.569151212232966"
"957","model 17 vs 14","epad","","ttau_result.bl","0.532952016932708","0.240467462543612","0.412596474804722","0.46271157210079"
"958","model 17 vs 14","epad","","abeta_1_42_result.bl","-0.548474063000064","0.798698906786809","-1.17080880119817","0.669050245193279"
"959","model 17 vs 14","epad","","st_trial_total.bl","0.0127962272746342","0.533688826332306","0.0219222297540651","0.398977706384166"
"960","model 17 vs 14","epad","","fms_med_total.bl","-0.0105267358699993","0.532978004603315","-0.0129292128414378","0.543944258298939"
"961","model 17 vs 14","epad","","COMBINED PVALUES","13","0.0252312791281412","13","0.125366919617417"
"962","model 17 vs 14","epad","_memory","rbans_delayed_memory_index.bl","0.110444035236883","0.153264772407415","0.0748739443128239","0.445475746289432"
"963","model 17 vs 14","epad","_memory","rbans_immediate_memory_index.bl","0.129562861796365","0.0671098612832969","0.168292117270837","0.0625435532631191"
"964","model 17 vs 14","epad","_memory","mmse_recall_total.bl","0.00568826527066096","0.111023895555932","0.00197905837126327","0.663063259682342"
"965","model 17 vs 14","epad","_memory","cdr_memory.bl","-0.000382000962838834","0.748418661914111","-0.00140811340944635","0.351937889637098"
"966","model 17 vs 14","epad","_memory","COMBINED PVALUES","4","0.0622828249418121","4","0.207518585532543"
"967","model 17 vs 14","epad","_language","rbans_language_index.bl","0.0254418877759122","0.620673018569481","0.041311264297291","0.525043038659728"
"968","model 17 vs 14","epad","_language","mmse_naming_total.bl","-0.000111259969208237","0.750873199519978","-0.000210514782574379","0.644933468547826"
"969","model 17 vs 14","epad","_language","COMBINED PVALUES","2","0.756829059577642","2","0.620666766100118"
"970","model 17 vs 14","epad","_orientation","mmse_orientation_total.bl","0.00166190381093057","0.58103350781698","0.00408806000666389","0.286345647214409"
"971","model 17 vs 14","epad","_orientation","cdr_orientation.bl","-0.000873815475354094","0.25917036613841","-0.00081635907472918","0.403224725944524"
"972","model 17 vs 14","epad","_orientation","COMBINED PVALUES","2","0.377484673526709","2","0.283619984473238"
"973","model 17 vs 14","epad","_visuospatial","flanker_score.bl","0.00790026102703496","0.0969706541745548","0.00659172606873785","0.269566246051177"
"974","model 17 vs 14","epad","_visuospatial","fms_med_total.bl","-0.0105267358699993","0.532978004603315","-0.0129292128414378","0.543944258298939"
"975","model 17 vs 14","epad","_visuospatial","st_trial_total.bl","0.0127962272746342","0.533688826332306","0.0219222297540651","0.398977706384166"
"976","model 17 vs 14","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.05363837500844","0.490834604405904","0.0966927918262223","0.326900105911425"
"977","model 17 vs 14","epad","_visuospatial","COMBINED PVALUES","4","0.28185490713549","4","0.272883101382565"
"978","model 17 vs 14","epad","_execfunc","mmse_calc_total.bl","0.011057225939137","0.00876512765568261","0.00858605545307132","0.112735141396075"
"979","model 17 vs 14","epad","_execfunc","cdr_judgement.bl","-0.00227457938773834","0.0259769061941427","-0.00234936295413364","0.0698840765806993"
"980","model 17 vs 14","epad","_execfunc","COMBINED PVALUES","2","0.0011293227200211","2","0.0286350354469598"
"981","model 17 vs 15","adni","","MMSE.bl","0.0574797240148731","0.000489251496473056","0.0261387871209689","0.206010575972839"
"982","model 17 vs 15","adni","","CDRSB.bl","-0.0358763579522034","0.000617986342954788","-0.0265080282109692","0.0489723227713622"
"983","model 17 vs 15","adni","","EcogSPTotal.bl","-0.0120176132536234","0.0109801193916195","-0.00351864711017074","0.563605625883512"
"984","model 17 vs 15","adni","","ADAS13.bl","-0.198949498709752","0.000720177617185241","-0.134536582649037","0.0707601256628912"
"985","model 17 vs 15","adni","","MOCA.bl","0.0606317364313679","0.0300970376896666","0.031353441392923","0.376099321064366"
"986","model 17 vs 15","adni","","GDTOTAL.bl","0.0113237576864795","0.263237787443282","0.0143395616210431","0.266816406970175"
"987","model 17 vs 15","adni","","PTAU.bl","-0.345601838392524","0.000627673900960143","-0.309984127450174","0.0175176618150128"
"988","model 17 vs 15","adni","","TAU.bl","-3.12618794166529","0.000787077980468265","-2.89032167469755","0.0162451545200779"
"989","model 17 vs 15","adni","","ABETA.bl","7.53924394217661","0.0251667737905507","4.72339119473572","0.269910463794626"
"990","model 17 vs 15","adni","","COMBINED PVALUES","8","3.37135546748249e-13","8","0.00129937738865703"
"991","model 17 vs 15","adni","_memory","EcogSPMem.bl","-0.0132437721974476","0.0225163803921137","-0.00316111111950299","0.672591849396328"
"992","model 17 vs 15","adni","_memory","MMSE_RECALL.bl","-0.0189475398505695","0.00536674490807915","-0.011339138413181","0.193371579276271"
"993","model 17 vs 15","adni","_memory","ADAS_MEMORY.bl","-0.148272831320519","0.00028839335654122","-0.0982716949537789","0.060668056145502"
"994","model 17 vs 15","adni","_memory","MOCA_MEMORY.bl","0.0476388671655903","0.12034914852138","0.033397952004198","0.3884795670843"
"995","model 17 vs 15","adni","_memory","CDMEMORY.bl","-0.00737322033191922","0.0026085737230423","-0.00631963870643205","0.0442047217468828"
"996","model 17 vs 15","adni","_memory","COMBINED PVALUES","5","4.38145624002951e-08","5","0.0384777287229371"
"997","model 17 vs 15","adni","_language","EcogSPLang.bl","-0.00898049525910336","0.0709027447891664","2.70916411040444e-05","0.996627249130865"
"998","model 17 vs 15","adni","_language","MMSE_LANGUAGE.bl","-0.00859581762941987","0.0525595364940434","-0.00468800846861221","0.410788095315494"
"999","model 17 vs 15","adni","_language","ADAS_LANGUAGE.bl","-0.0108731541025184","0.203356681109993","-0.0188452086373502","0.0910405156459426"
"1000","model 17 vs 15","adni","_language","MOCA_LANGUAGE.bl","0.0150877550655389","0.679593631798079","0.0469673712441234","0.312724365853821"
"1001","model 17 vs 15","adni","_language","COMBINED PVALUES","4","0.0421396985776238","4","0.629511232999205"
"1002","model 17 vs 15","adni","_orientation","MMSE_ORIENTATION.bl","-0.0185690931889385","0.0264912971707647","-0.00830312456175952","0.437633130638837"
"1003","model 17 vs 15","adni","_orientation","ADAS_ORIENTATION.bl","-0.00712374459039237","0.368184884127946","0.00535280398800267","0.592127840751993"
"1004","model 17 vs 15","adni","_orientation","MOCA_ORIENTATION.bl","0.00704038472022063","0.267088079081176","-0.00232662684568198","0.774823227706059"
"1005","model 17 vs 15","adni","_orientation","CDORIENT.bl","-0.00895321210201089","0.000241988379154084","-0.00745138492775585","0.0173438127987899"
"1006","model 17 vs 15","adni","_orientation","COMBINED PVALUES","4","0.000707873470714343","4","0.260905700239394"
"1007","model 17 vs 15","adni","_visuospatial","EcogSPVisspat.bl","-0.0146449775205885","0.00135015422583289","-0.00868279965670925","0.141264659115374"
"1008","model 17 vs 15","adni","_visuospatial","ADAS_VISUOSPATIAL.bl","-0.00746664821906569","0.091409422412714","2.13693712486579e-05","0.996985107180699"
"1009","model 17 vs 15","adni","_visuospatial","MOCA_VISUOSPATIAL.bl","0.0203642209180977","0.0095799343400493","0.0144922730689745","0.15260818485412"
"1010","model 17 vs 15","adni","_visuospatial","COMBINED PVALUES","3","5.82184255524256e-05","3","0.645455063169932"
"1011","model 17 vs 15","adni","_execfunc","EcogSPEF.bl","-0.0133707002661678","0.00788632482920199","-0.00569997478972052","0.385290899758178"
"1012","model 17 vs 15","adni","_execfunc","MMSE_ATTCALC.bl","-0.0111326294831416","0.113035590706895","-0.000161370014546616","0.985352350601518"
"1013","model 17 vs 15","adni","_execfunc","MOCA_EF.bl","0.0211796061092946","0.241254965950358","-0.00129982663912764","0.954913773876101"
"1014","model 17 vs 15","adni","_execfunc","CDJUDGE.bl","-0.00642070668692862","0.00694900422576671","-0.0049079274599943","0.106165884503839"
"1015","model 17 vs 15","adni","_execfunc","COMBINED PVALUES","4","0.000345131174967739","4","0.878514444173605"
"1016","model 17 vs 15","epad","","mmse_total.bl","0.021129559335507","0.00986900458615083","0.0191803264669183","0.0723218920628312"
"1017","model 17 vs 15","epad","","cdr_sum_of_box.bl","-0.00322267192381396","0.32918219445381","-0.00198630040734294","0.648730755287809"
"1018","model 17 vs 15","epad","","rbans_total_scale.bl","0.136660776274426","0.044524693179167","0.111820487439215","0.204450540265869"
"1019","model 17 vs 15","epad","","flanker_score.bl","0.00712412910042319","0.122731122066048","0.00689844634308503","0.233776392152295"
"1020","model 17 vs 15","epad","","dotcount_total.bl","0.0823327411791631","0.00139832433389849","0.0779944015285587","0.0202508251909262"
"1021","model 17 vs 15","epad","","fav_delay_total_correct.bl","0.0359061262049849","0.312811478169215","0.0771582996727062","0.090374658048541"
"1022","model 17 vs 15","epad","","fav_learn_r2_correct.bl","0.012348714470384","0.355092240026116","0.0269045062120986","0.115811760516284"
"1023","model 17 vs 15","epad","","fav_learn_r1_correct.bl","0.00207192030364984","0.852355804908298","0.00961412966602922","0.499191559924069"
"1024","model 17 vs 15","epad","","fav_rec_total_correct.bl","0.00697182462258677","0.42801724875459","0.0202149835510818","0.0679970392496373"
"1025","model 17 vs 15","epad","","gds_total.bl","0.0118615934451241","0.5897295503646","0.00714353218499332","0.802519682708255"
"1026","model 17 vs 15","epad","","ptau_result.bl","0.0613202671421325","0.201666613374653","0.057859017591219","0.346919287344076"
"1027","model 17 vs 15","epad","","ttau_result.bl","0.524967768557151","0.240336218785865","0.46196673629995","0.423123474412826"
"1028","model 17 vs 15","epad","","abeta_1_42_result.bl","-0.176248418217388","0.933680815886356","-0.675727633447414","0.806264704661479"
"1029","model 17 vs 15","epad","","st_trial_total.bl","-0.00139432596440374","0.945059420320907","0.0111229137775109","0.671775178832432"
"1030","model 17 vs 15","epad","","fms_med_total.bl","-0.00359716914103325","0.828808495732186","-0.0100123452099142","0.643635477168982"
"1031","model 17 vs 15","epad","","COMBINED PVALUES","13","0.0787369918195913","13","0.0519656421650647"
"1032","model 17 vs 15","epad","_memory","rbans_delayed_memory_index.bl","0.130889417269844","0.085948403571231","0.0882871782728412","0.374526956330676"
"1033","model 17 vs 15","epad","_memory","rbans_immediate_memory_index.bl","0.161841002867745","0.0202157717604547","0.144574153533145","0.113328432540081"
"1034","model 17 vs 15","epad","_memory","mmse_recall_total.bl","0.00512882360018567","0.144523259886743","0.00153112926349721","0.737938003259672"
"1035","model 17 vs 15","epad","_memory","cdr_memory.bl","-0.000389488877722107","0.73982164746884","-0.000967765952505074","0.528893608090108"
"1036","model 17 vs 15","epad","_memory","COMBINED PVALUES","4","0.0276549692683309","4","0.341010741046746"
"1037","model 17 vs 15","epad","_language","rbans_language_index.bl","0.0253420023007544","0.616967981226811","0.0452082310417702","0.488090625183907"
"1038","model 17 vs 15","epad","_language","mmse_naming_total.bl","-9.19173445239842e-05","0.789959559468082","-0.000165843430952846","0.719614049501061"
"1039","model 17 vs 15","epad","_language","COMBINED PVALUES","2","0.782454694026673","2","0.651808913837097"
"1040","model 17 vs 15","epad","_orientation","mmse_orientation_total.bl","0.00126248428428229","0.67029259640293","0.00259626987029524","0.50098572424637"
"1041","model 17 vs 15","epad","_orientation","cdr_orientation.bl","-0.000805165098851425","0.291153630379186","-0.000316907079375217","0.751199561559266"
"1042","model 17 vs 15","epad","_orientation","COMBINED PVALUES","2","0.469198718260033","2","0.684868272349811"
"1043","model 17 vs 15","epad","_visuospatial","flanker_score.bl","0.00712412910042319","0.122731122066048","0.00689844634308503","0.233776392152295"
"1044","model 17 vs 15","epad","_visuospatial","fms_med_total.bl","-0.00359716914103325","0.828808495732186","-0.0100123452099142","0.643635477168982"
"1045","model 17 vs 15","epad","_visuospatial","st_trial_total.bl","-0.00139432596440374","0.945059420320907","0.0111229137775109","0.671775178832432"
"1046","model 17 vs 15","epad","_visuospatial","rbans_visuo_constructional_index.bl","0.0700888760311063","0.361038456269157","0.0806499653336341","0.418243048295963"
"1047","model 17 vs 15","epad","_visuospatial","COMBINED PVALUES","4","0.696910127209285","4","0.476109044421151"
"1048","model 17 vs 15","epad","_execfunc","mmse_calc_total.bl","0.0113846727104911","0.0061287043205408","0.0152358888197736","0.00506227207732396"
"1049","model 17 vs 15","epad","_execfunc","cdr_judgement.bl","-0.00218212893636445","0.0301296804277549","-0.00192575217728662","0.144888228549752"
"1050","model 17 vs 15","epad","_execfunc","COMBINED PVALUES","2","0.000968817009603971","2","0.00513046600110067"
"1051","model 17 vs 16","adni","","MMSE.bl","0.057041569800299","0.00063123183282638","0.0361778055863286","0.0825515164070142"
"1052","model 17 vs 16","adni","","CDRSB.bl","-0.0359194545852494","0.000700951558953764","-0.0293317215548776","0.0322177638315192"
"1053","model 17 vs 16","adni","","EcogSPTotal.bl","-0.0117035510500689","0.0143998096225525","-0.00467135678808963","0.45218114665837"
"1054","model 17 vs 16","adni","","ADAS13.bl","-0.201901379049288","0.000689229541241257","-0.139049506271106","0.0666492714574905"
"1055","model 17 vs 16","adni","","MOCA.bl","0.0636942531129215","0.0242540627730787","0.0433328667449478","0.230565013795684"
"1056","model 17 vs 16","adni","","GDTOTAL.bl","0.0106650413022928","0.298302057474812","0.0137974947241108","0.295317606958893"
"1057","model 17 vs 16","adni","","PTAU.bl","-0.365477172556308","0.000347571061595668","-0.328766565090351","0.013148586926637"
"1058","model 17 vs 16","adni","","TAU.bl","-3.32223282678942","0.000416734719053276","-3.07430685786047","0.0118575516578448"
"1059","model 17 vs 16","adni","","ABETA.bl","6.08450514237249","0.0738199052324374","4.7287492887971","0.277393761265214"
"1060","model 17 vs 16","adni","","COMBINED PVALUES","8","7.91695234879177e-13","8","0.000213970191299887"
"1061","model 17 vs 16","adni","_memory","EcogSPMem.bl","-0.0128864601234674","0.0282371024811567","-0.00687695121040116","0.366367213530746"
"1062","model 17 vs 16","adni","_memory","MMSE_RECALL.bl","-0.0185424627285711","0.00715812231273542","-0.0160781547257533","0.0698900231354318"
"1063","model 17 vs 16","adni","_memory","ADAS_MEMORY.bl","-0.146521561963801","0.000396591983769643","-0.0936900016625502","0.0786285194523554"
"1064","model 17 vs 16","adni","_memory","MOCA_MEMORY.bl","0.0483052984188911","0.119163970524083","0.0475850400993916","0.228004731173253"
"1065","model 17 vs 16","adni","_memory","CDMEMORY.bl","-0.00739214847177452","0.00284381898668755","-0.00633242308852947","0.0478458754221124"
"1066","model 17 vs 16","adni","_memory","COMBINED PVALUES","5","9.30019039008242e-08","5","0.00580017626662862"
"1067","model 17 vs 16","adni","_language","EcogSPLang.bl","-0.00819103660914293","0.103690320092511","4.54902225143279e-05","0.994445460243421"
"1068","model 17 vs 16","adni","_language","MMSE_LANGUAGE.bl","-0.00817304386962876","0.0688619543836543","-0.00580645782377008","0.31732273731338"
"1069","model 17 vs 16","adni","_language","ADAS_LANGUAGE.bl","-0.0142536402241314","0.0997999607092867","-0.0243207109285503","0.0326475523173744"
"1070","model 17 vs 16","adni","_language","MOCA_LANGUAGE.bl","0.0284278094705831","0.44233944892621","0.0531568266822762","0.262942155098985"
"1071","model 17 vs 16","adni","_language","COMBINED PVALUES","4","0.0184699804084134","4","0.418105840649909"
"1072","model 17 vs 16","adni","_orientation","MMSE_ORIENTATION.bl","-0.0195636994573294","0.0209024050237758","-0.0135929674027999","0.209835183707817"
"1073","model 17 vs 16","adni","_orientation","ADAS_ORIENTATION.bl","-0.00863042358619648","0.281484940964364","-0.000688069920576774","0.946189838279075"
"1074","model 17 vs 16","adni","_orientation","MOCA_ORIENTATION.bl","0.00686262676756549","0.285248801857413","0.000798814275494235","0.922780005762957"
